customer_id,city,acquisition_channel,order_count,net_gmv,first_order_date,retained_90d_raw
C126730,Robinsonshire,Paid Search,1,96.6,2024-10-31,0
C126731,New Roberttown,Social Media,1,1894.82,2024-03-21,0
C126732,Lake Debra,Social Media,1,223.4,2025-06-26,0
C126733,Lake Debra,Organic,18,10812.07,2025-03-27,1
C126734,New Roberttown,Social Media,1,293.28,2024-12-05,0
C126735,North Noahstad,App Store,1,24.88,2023-08-18,0
C126736,North Noahstad,Organic,22,22869.4,2025-04-28,1
C126737,North Judithbury,Social Media,1,481.86,2023-12-21,0
C126738,North Noahstad,Referral,18,15354.92,2025-02-03,1
C126739,Lake Debra,App Store,24,10205.01,2025-02-08,1
C126740,Lake Roberto,Social Media,1,491.3,2024-07-01,0
C126741,Lake Roberto,Paid Search,1,1214.34,2024-03-21,0
C126742,Robinsonshire,App Store,1,338.98,2023-12-03,0
C126743,Lake Roberto,Organic,16,8928.76,2024-03-11,1
C126744,Lisatown,App Store,32,19139.61,2023-09-07,1
C126745,Ericmouth,Organic,1,123.8,2024-04-19,0
C126746,Lake Debra,Referral,40,19175.14,2024-05-04,1
C126747,Lake Roberto,Paid Search,1,1486.32,2025-06-09,0
C126748,North Noahstad,Organic,32,21004.52,2024-06-03,1
C126749,North Noahstad,Organic,43,31838.06,2023-08-15,1
C126750,East Jill,Organic,1,199.59,2023-10-20,0
C126751,Lake Debra,Paid Search,1,533.66,2024-03-30,0
C126752,Robinsonshire,Social Media,1,529.1,2024-02-08,0
C126753,Lisatown,Social Media,1,363.17,2024-03-21,0
C126754,Lisatown,Social Media,42,32087.24,2024-05-23,1
C126755,Ericmouth,Organic,1,1925.89,2025-06-15,0
C126756,Robinsonshire,Organic,1,2257.1,2023-08-06,0
C126757,Lake Roberto,Organic,27,16077.75,2024-01-27,1
C126758,Ericmouth,App Store,11,7625.54,2024-02-26,1
C126759,East Jill,Referral,1,1811.05,2025-05-21,0
C126760,Lisatown,Paid Search,1,538.56,2024-10-14,0
C126761,East Jessetown,Organic,27,23145.99,2024-04-20,1
C126762,North Noahstad,Organic,4,1982.86,2023-07-27,0
C126763,Robinsonshire,App Store,1,535.09,2024-06-01,0
C126764,Lisatown,Organic,1,267.08,2025-03-27,0
C126765,Lake Roberto,Organic,0,0.0,,0
C126766,New Roberttown,Paid Search,1,173.84,2025-05-14,0
C126767,Robinsonshire,Organic,1,559.35,2024-06-16,0
C126768,Lake Roberto,Social Media,1,1938.51,2024-01-23,0
C126769,Lake Roberto,Social Media,0,0.0,,0
C126770,New Roberttown,Organic,1,366.88,2024-09-24,0
C126771,Ericmouth,Organic,52,21158.88,2025-03-05,1
C126772,East Jill,App Store,1,536.03,2024-08-31,0
C126773,New Roberttown,Paid Search,8,2810.77,2024-01-24,1
C126774,Ericmouth,Social Media,1,129.48,2024-09-26,0
C126775,Lisatown,Organic,9,8446.04,2025-03-20,1
C126776,Robinsonshire,Referral,41,26368.47,2024-09-14,1
C126777,Robinsonshire,Social Media,19,19850.59,2025-06-12,1
C126778,North Noahstad,App Store,1,124.21,2024-01-14,0
C126779,New Roberttown,Organic,41,40228.25,2024-07-31,1
C126780,New Roberttown,Social Media,16,11485.31,2023-12-22,1
C126781,Lake Debra,Paid Search,1,174.68,2023-11-05,0
C126782,Ericmouth,Paid Search,1,1352.41,2023-09-24,0
C126783,Robinsonshire,Social Media,1,408.1,2023-10-27,0
C126784,Lake Roberto,Paid Search,1,528.79,2024-02-26,0
C126785,Ericmouth,Organic,24,9128.65,2025-03-20,1
C126786,Ericmouth,Referral,5,2266.24,2023-11-27,0
C126787,Lake Debra,App Store,13,7071.89,2024-01-29,1
C126788,Lake Debra,Social Media,14,17020.56,2024-12-16,1
C126789,North Judithbury,Paid Search,1,142.57,2024-06-27,0
C126790,North Judithbury,Paid Search,1,358.78,2024-10-23,0
C126791,Lake Debra,App Store,1,1589.14,2025-01-26,0
C126792,Lake Roberto,Organic,1,2223.08,2024-06-09,0
C126793,Ericmouth,Organic,1,768.09,2023-08-14,0
C126794,Lake Debra,Social Media,1,152.62,2024-06-11,0
C126795,Robinsonshire,Social Media,9,3634.99,2024-05-16,0
C126796,Ericmouth,Social Media,1,1905.6,2025-05-22,0
C126797,East Jessetown,Organic,1,3259.74,2024-11-07,0
C126798,East Jill,App Store,1,94.33,2024-09-29,0
C126799,North Noahstad,Referral,1,1356.06,2024-08-25,0
C126800,Robinsonshire,App Store,1,403.3,2024-04-12,0
C126801,East Jill,Organic,1,419.44,2024-04-23,0
C126802,New Roberttown,Paid Search,1,344.7,2023-12-18,0
C126803,East Jessetown,Paid Search,1,1317.58,2024-03-15,0
C126804,New Roberttown,Social Media,9,5782.69,2024-12-19,1
C126805,Lake Debra,Referral,1,188.02,2023-08-31,0
C126806,Ericmouth,App Store,23,13899.06,2024-08-06,1
C126807,Lake Roberto,Organic,31,16170.09,2024-09-22,1
C126808,North Noahstad,Referral,1,421.72,2023-10-21,0
C126809,Ericmouth,Organic,14,12024.82,2023-08-13,1
C126810,East Jessetown,Organic,6,4658.6,2024-05-14,1
C126811,North Judithbury,Paid Search,1,467.34,2024-07-20,0
C126812,East Jill,Paid Search,1,419.66,2023-11-17,0
C126813,Lake Roberto,Paid Search,1,317.41,2023-10-13,0
C126814,East Jessetown,Referral,1,109.94,2024-02-03,0
C126815,Lake Roberto,App Store,32,23397.73,2023-08-04,1
C126816,Lake Debra,Referral,24,13750.55,2024-09-27,1
C126817,Ericmouth,Social Media,1,294.34,2024-06-25,0
C126818,Robinsonshire,App Store,17,8213.15,2024-09-06,1
C126819,North Noahstad,App Store,1,17.99,2024-02-15,0
C126820,New Roberttown,Referral,15,8936.11,2024-09-16,1
C126821,Lake Roberto,Referral,1,308.79,2024-06-27,0
C126822,Robinsonshire,Organic,1,1884.52,2025-06-07,0
C126823,East Jill,Organic,1,214.04,2023-10-28,0
C126824,New Roberttown,Organic,5,1372.1,2024-05-27,0
C126825,East Jessetown,Paid Search,1,82.96,2025-06-12,0
C126826,East Jill,Referral,40,19863.78,2025-05-21,1
C126827,North Noahstad,Organic,1,360.31,2023-07-14,0
C126828,New Roberttown,Paid Search,1,488.07,2024-03-12,0
C126829,Robinsonshire,Paid Search,1,449.65,2023-10-15,0
C126830,Robinsonshire,Organic,1,1098.36,2024-11-16,0
C126831,Robinsonshire,Paid Search,11,9743.72,2024-12-07,1
C126832,Lisatown,Organic,36,15647.44,2024-08-19,1
C126833,North Noahstad,Social Media,9,7797.8,2025-05-14,1
C126834,North Noahstad,Paid Search,15,12316.37,2023-07-26,1
C126835,Ericmouth,App Store,1,1452.34,2023-08-06,0
C126836,Lake Debra,Organic,1,60.69,2025-05-12,0
C126837,Lake Roberto,App Store,1,1080.22,2023-07-22,0
C126838,East Jill,Social Media,1,163.24,2025-06-03,0
C126839,Ericmouth,Paid Search,1,91.79,2024-08-17,0
C126840,East Jill,Organic,1,702.36,2024-10-07,0
C126841,East Jill,Organic,30,14641.42,2024-05-21,1
C126842,Ericmouth,Social Media,1,4067.45,2024-10-08,0
C126843,Lake Roberto,Organic,1,560.05,2023-11-27,0
C126844,East Jill,Organic,45,25198.0,2023-09-19,1
C126845,North Noahstad,Organic,1,593.62,2023-10-07,0
C126846,East Jill,Organic,1,297.13,2023-11-02,0
C126847,North Judithbury,App Store,1,224.17,2025-03-18,0
C126848,North Noahstad,Social Media,1,2276.14,2024-05-22,0
C126849,New Roberttown,Referral,1,486.19,2023-10-02,0
C126850,New Roberttown,App Store,1,458.5,2024-01-04,0
C126851,Lake Roberto,Social Media,9,6267.46,2024-11-22,1
C126852,Lisatown,App Store,26,21607.51,2024-03-28,1
C126853,Robinsonshire,Social Media,1,591.06,2025-03-03,0
C126854,North Noahstad,Paid Search,1,526.66,2023-07-17,0
C126855,North Judithbury,Organic,1,598.61,2023-07-17,0
C126856,North Noahstad,Paid Search,26,9312.84,2025-01-19,1
C126857,New Roberttown,Paid Search,1,724.05,2024-12-31,0
C126858,Lisatown,Organic,1,192.79,2023-09-10,0
C126859,East Jessetown,Paid Search,1,319.41,2024-11-11,0
C126860,New Roberttown,App Store,1,155.05,2023-11-30,0
C126861,East Jessetown,Paid Search,1,1649.02,2024-08-04,0
C126862,Robinsonshire,Social Media,25,13860.42,2024-12-27,1
C126863,Ericmouth,Paid Search,1,4833.33,2023-09-03,0
C126864,East Jill,Organic,1,292.27,2025-06-30,0
C126865,Lisatown,Social Media,1,783.65,2025-04-25,0
C126866,Ericmouth,Referral,10,7499.14,2024-03-06,1
C126867,Lake Roberto,Paid Search,6,4333.24,2025-04-25,1
C126868,North Noahstad,Organic,1,1541.99,2024-07-29,0
C126869,North Judithbury,Organic,10,4380.96,2024-04-15,1
C126870,East Jessetown,Paid Search,1,353.59,2025-04-03,0
C126871,Lake Debra,App Store,16,8410.11,2024-03-05,1
C126872,Robinsonshire,Social Media,1,575.42,2024-05-13,0
C126873,East Jessetown,Organic,1,607.62,2024-08-04,0
C126874,New Roberttown,App Store,1,402.99,2023-12-07,0
C126875,Ericmouth,Paid Search,1,469.41,2025-04-05,0
C126876,New Roberttown,Paid Search,1,300.11,2025-03-24,0
C126877,North Noahstad,App Store,8,2174.66,2025-05-14,1
C126878,North Judithbury,Social Media,1,140.25,2025-04-01,0
C126879,Lake Debra,App Store,1,386.91,2024-01-06,0
C126880,Lisatown,Paid Search,1,121.38,2024-09-06,0
C126881,North Noahstad,Social Media,1,299.01,2024-08-16,0
C126882,Lake Roberto,App Store,1,903.66,2025-02-08,0
C126883,North Judithbury,App Store,1,164.15,2024-03-26,0
C126884,Lake Roberto,Organic,1,1986.92,2024-07-25,0
C126885,East Jessetown,Paid Search,1,432.51,2023-12-07,0
C126886,Ericmouth,Organic,39,28842.4,2024-07-27,1
C126887,Lake Roberto,Organic,1,422.77,2023-07-04,0
C126888,East Jill,App Store,1,396.54,2023-07-13,0
C126889,East Jessetown,Social Media,1,847.34,2024-01-31,0
C126890,Ericmouth,Social Media,1,226.9,2024-12-02,0
C126891,North Noahstad,Organic,1,117.58,2024-02-29,0
C126892,Lisatown,Organic,19,9667.3,2024-11-18,1
C126893,New Roberttown,Organic,1,788.06,2024-10-23,0
C126894,East Jessetown,Social Media,1,799.14,2024-02-05,0
C126895,Lake Roberto,Paid Search,1,433.25,2024-10-15,0
C126896,Robinsonshire,Paid Search,14,10088.17,2024-04-30,1
C126897,New Roberttown,App Store,1,255.01,2025-06-20,0
C126898,New Roberttown,Organic,1,171.81,2023-07-15,0
C126899,East Jill,Organic,24,22066.1,2024-10-28,1
C126900,Lake Debra,Paid Search,1,118.35,2025-03-01,0
C126901,Lake Debra,Social Media,1,540.14,2023-10-23,0
C126902,Robinsonshire,Referral,1,330.92,2025-06-15,0
C126903,North Noahstad,Referral,29,25976.6,2024-09-04,1
C126904,Lisatown,App Store,16,5938.02,2024-08-24,1
C126905,Robinsonshire,App Store,21,10968.9,2023-11-05,1
C126906,East Jessetown,Paid Search,15,12900.56,2024-09-11,1
C126907,Lisatown,Organic,1,421.29,2023-10-24,0
C126908,North Noahstad,Paid Search,1,358.3,2024-04-24,0
C126909,North Judithbury,Paid Search,14,4809.05,2025-05-08,1
C126910,East Jessetown,Organic,42,36381.95,2023-12-21,1
C126911,North Judithbury,Organic,1,146.48,2023-11-15,0
C126912,New Roberttown,Organic,1,449.89,2023-07-06,0
C126913,North Judithbury,Social Media,1,308.98,2024-06-18,0
C126914,Robinsonshire,Referral,8,5240.56,2025-01-27,1
C126915,Ericmouth,Paid Search,1,417.9,2025-04-29,0
C126916,North Noahstad,Social Media,1,589.74,2023-09-16,0
C126917,New Roberttown,Social Media,18,11462.13,2024-09-18,1
C126918,Lisatown,Social Media,1,279.24,2023-11-02,0
C126919,East Jessetown,Organic,16,6568.46,2024-06-07,1
C126920,East Jessetown,Social Media,1,420.93,2024-01-10,0
C126921,Lisatown,App Store,3,1097.27,2024-03-01,1
C126922,Lisatown,Referral,24,12226.81,2024-07-21,1
C126923,Robinsonshire,Organic,1,383.51,2023-10-04,0
C126924,North Judithbury,App Store,1,155.31,2025-03-30,0
C126925,Lake Debra,App Store,11,7644.45,2025-03-26,1
C126926,New Roberttown,Organic,1,1030.22,2024-01-07,0
C126927,North Judithbury,App Store,1,207.0,2025-02-12,0
C126928,North Judithbury,Paid Search,1,566.52,2024-10-22,0
C126929,Lake Debra,Organic,26,21859.44,2025-05-09,1
C126930,East Jill,Organic,1,421.57,2025-01-04,0
C126931,Lake Roberto,App Store,26,10954.89,2025-01-20,1
C126932,North Judithbury,App Store,1,1429.19,2024-07-11,0
C126933,New Roberttown,Paid Search,1,177.88,2024-06-27,0
C126934,North Noahstad,App Store,1,2573.52,2023-12-18,0
C126935,Lake Roberto,Organic,1,796.9,2023-11-20,0
C126936,Robinsonshire,Organic,1,286.35,2024-07-31,0
C126937,North Judithbury,Referral,1,416.06,2025-04-05,0
C126938,North Judithbury,Social Media,15,10640.86,2024-07-04,1
C126939,North Noahstad,Organic,1,1849.48,2023-12-03,0
C126940,Lake Roberto,Social Media,12,8359.76,2024-09-05,1
C126941,North Noahstad,App Store,11,8413.3,2024-06-09,1
C126942,Ericmouth,Social Media,22,15379.01,2023-12-30,1
C126943,North Judithbury,Organic,13,8300.31,2024-10-29,1
C126944,Ericmouth,Organic,18,8677.57,2024-03-07,1
C126945,Lake Debra,Organic,1,919.79,2025-03-15,0
C126946,Lisatown,Organic,23,18721.54,2025-02-12,1
C126947,Lake Debra,App Store,14,10995.97,2025-03-08,1
C126948,Lake Roberto,Social Media,0,0.0,,0
C126949,Ericmouth,Paid Search,1,313.97,2024-03-26,0
C126950,North Noahstad,App Store,1,62.5,2024-12-22,0
C126951,Robinsonshire,Organic,1,360.47,2023-09-28,0
C126952,New Roberttown,Organic,36,26598.48,2024-12-16,1
C126953,Lisatown,Paid Search,1,711.52,2024-06-27,0
C126954,Lake Debra,Organic,1,105.59,2024-03-18,0
C126955,New Roberttown,Referral,1,428.21,2025-03-31,0
C126956,Lake Roberto,Paid Search,1,1048.01,2024-03-30,0
C126957,North Judithbury,Referral,13,8270.28,2024-02-01,1
C126958,Lake Debra,Social Media,1,743.24,2024-10-15,0
C126959,Lisatown,Organic,1,1272.23,2024-07-31,0
C126960,North Noahstad,Social Media,1,57.85,2025-01-30,0
C126961,Lisatown,Organic,30,9370.76,2023-10-26,1
C126962,North Noahstad,Paid Search,10,4600.9,2025-06-27,1
C126963,Ericmouth,Referral,1,503.52,2024-12-27,0
C126964,New Roberttown,Organic,24,14718.33,2024-03-04,1
C126965,Ericmouth,Social Media,1,112.18,2024-09-20,0
C126966,East Jessetown,App Store,1,1807.01,2023-07-03,0
C126967,Lisatown,App Store,1,130.64,2024-12-27,0
C126968,New Roberttown,App Store,1,813.79,2023-08-13,0
C126969,Robinsonshire,App Store,1,393.52,2024-02-02,0
C126970,Lisatown,Paid Search,1,161.25,2025-02-09,0
C126971,North Noahstad,Social Media,28,33210.44,2024-11-13,1
C126972,North Noahstad,App Store,1,217.94,2024-07-29,0
C126973,Ericmouth,Organic,28,20690.58,2023-11-06,1
C126974,Robinsonshire,App Store,1,412.41,2025-01-03,0
C126975,Ericmouth,Paid Search,22,20598.33,2024-05-06,1
C126976,East Jill,Organic,8,8584.04,2024-10-22,1
C126977,North Noahstad,Organic,1,372.02,2025-03-07,0
C126978,New Roberttown,Referral,1,635.94,2025-06-28,0
C126979,Lake Debra,Social Media,1,349.03,2024-07-11,0
C126980,North Noahstad,Social Media,11,8690.13,2024-09-17,1
C126981,Lake Roberto,Social Media,15,9374.14,2025-04-21,1
C126982,Ericmouth,Paid Search,1,103.76,2024-05-30,0
C126983,Lisatown,Social Media,25,21007.84,2025-02-23,1
C126984,Lisatown,Paid Search,1,396.65,2025-01-03,0
C126985,East Jill,App Store,6,4664.43,2024-07-22,1
C126986,North Noahstad,Referral,11,3589.93,2025-06-11,1
C126987,Lisatown,App Store,1,166.23,2024-03-06,0
C126988,Lisatown,Social Media,1,1787.77,2025-06-02,0
C126989,Lake Debra,Organic,11,6480.55,2024-12-30,1
C126990,North Noahstad,App Store,1,620.3,2024-08-18,0
C126991,Lake Debra,Social Media,1,3244.9,2025-01-02,0
C126992,East Jill,Referral,36,24233.4,2024-01-20,1
C126993,East Jill,Social Media,1,2015.99,2024-07-18,0
C126994,Lisatown,Social Media,1,798.67,2024-12-09,0
C126995,Lake Roberto,Paid Search,1,893.73,2023-10-09,0
C126996,New Roberttown,Social Media,1,595.64,2025-06-25,0
C126997,Lisatown,Organic,1,77.37,2024-02-20,0
C126998,North Noahstad,App Store,18,6401.77,2024-12-29,1
C126999,Robinsonshire,Organic,1,1434.93,2024-06-15,0
C127000,North Noahstad,Organic,1,439.19,2025-03-31,0
C127001,East Jill,Social Media,19,13941.98,2025-05-26,1
C127002,Lake Debra,App Store,1,375.56,2023-09-19,0
C127003,Robinsonshire,Social Media,1,22.79,2025-01-18,0
C127004,East Jessetown,Social Media,1,359.2,2024-08-26,0
C127005,East Jill,Social Media,1,923.95,2025-01-25,0
C127006,Lake Debra,Social Media,31,17283.09,2025-04-20,1
C127007,East Jessetown,Organic,1,370.36,2023-11-27,0
C127008,New Roberttown,Referral,1,300.48,2025-03-17,0
C127009,East Jessetown,Organic,1,593.87,2023-10-26,0
C127010,Lake Debra,Paid Search,1,314.62,2024-02-16,0
C127011,Ericmouth,Paid Search,1,357.97,2025-06-10,0
C127012,Lake Debra,Paid Search,1,1026.06,2023-11-20,0
C127013,Lake Debra,Referral,1,1212.72,2024-01-27,0
C127014,East Jessetown,Paid Search,1,619.74,2025-01-17,0
C127015,Robinsonshire,Paid Search,1,823.8,2024-10-29,0
C127016,New Roberttown,Organic,1,242.14,2025-02-22,0
C127017,Ericmouth,App Store,11,7386.55,2025-01-07,1
C127018,Lake Debra,Paid Search,1,344.41,2023-12-27,0
C127019,Lake Debra,App Store,1,379.28,2024-07-17,0
C127020,North Judithbury,Paid Search,1,341.36,2023-08-19,0
C127021,Ericmouth,App Store,1,482.39,2023-08-28,0
C127022,Lake Debra,Organic,1,1515.67,2025-01-28,0
C127023,East Jill,Organic,1,409.67,2024-03-04,0
C127024,East Jill,Referral,13,12038.17,2024-06-27,1
C127025,East Jessetown,Social Media,11,9666.65,2025-05-12,1
C127026,Lake Roberto,Organic,19,14679.4,2024-11-28,1
C127027,North Judithbury,Organic,1,1020.07,2024-08-15,0
C127028,East Jill,Paid Search,15,8071.15,2024-08-08,1
C127029,Robinsonshire,Organic,1,2000.87,2025-05-28,0
C127030,Lake Debra,Organic,24,11828.34,2024-03-25,1
C127031,North Noahstad,Paid Search,1,345.94,2023-11-03,0
C127032,Lake Roberto,Paid Search,1,61.34,2025-05-13,0
C127033,Lisatown,Paid Search,1,323.47,2023-08-22,0
C127034,East Jessetown,Organic,1,531.47,2025-03-15,0
C127035,Lisatown,Organic,1,820.14,2024-11-01,0
C127036,Robinsonshire,Social Media,1,732.09,2023-11-19,0
C127037,New Roberttown,Paid Search,1,1213.11,2024-01-26,0
C127038,East Jessetown,Social Media,26,13840.34,2024-04-22,1
C127039,North Noahstad,Organic,1,465.31,2024-08-23,0
C127040,Robinsonshire,Social Media,1,1058.85,2024-07-11,0
C127041,Lake Debra,Social Media,9,4892.96,2024-03-27,1
C127042,Lake Roberto,Paid Search,1,267.85,2024-08-07,0
C127043,New Roberttown,Organic,23,9833.19,2024-01-04,1
C127044,New Roberttown,Organic,1,2066.34,2023-07-05,0
C127045,North Noahstad,Organic,1,340.93,2023-09-10,0
C127046,Ericmouth,Paid Search,1,540.93,2024-03-08,0
C127047,Lake Debra,Paid Search,1,68.72,2024-08-10,0
C127048,North Noahstad,Organic,1,487.28,2023-09-27,0
C127049,East Jessetown,App Store,1,409.68,2023-08-15,0
C127050,Lisatown,Social Media,1,501.98,2025-01-12,0
C127051,North Judithbury,Organic,1,724.84,2024-12-12,0
C127052,Lisatown,Social Media,12,7490.45,2024-06-26,1
C127053,East Jill,App Store,1,127.66,2024-01-14,0
C127054,New Roberttown,Paid Search,1,326.79,2024-09-30,0
C127055,Ericmouth,App Store,1,833.65,2023-10-17,0
C127056,New Roberttown,Paid Search,1,1012.23,2023-07-08,0
C127057,Lake Debra,Referral,1,272.06,2025-03-03,0
C127058,North Noahstad,App Store,1,1742.38,2025-01-10,0
C127059,North Noahstad,Organic,19,23396.75,2025-04-20,1
C127060,Lake Debra,Organic,1,171.35,2025-02-28,0
C127061,North Judithbury,App Store,1,2756.78,2023-10-02,0
C127062,New Roberttown,Social Media,1,1661.38,2023-08-16,0
C127063,Lisatown,App Store,1,920.95,2025-05-30,0
C127064,East Jessetown,Paid Search,1,443.27,2025-04-08,0
C127065,Lake Roberto,Organic,1,1717.14,2024-06-10,0
C127066,North Noahstad,Organic,4,1835.67,2024-08-18,1
C127067,Lisatown,Organic,1,653.3,2023-09-27,0
C127068,Lisatown,Social Media,0,0.0,,0
C127069,Robinsonshire,Organic,1,900.76,2024-03-30,0
C127070,East Jill,Organic,1,208.31,2023-12-23,0
C127071,Robinsonshire,Referral,19,13112.95,2024-08-12,1
C127072,North Noahstad,Organic,18,8867.63,2024-04-12,1
C127073,Lisatown,App Store,1,110.74,2024-01-15,0
C127074,Lake Roberto,App Store,1,578.11,2023-12-22,0
C127075,Ericmouth,Social Media,1,148.55,2025-01-22,0
C127076,East Jessetown,Organic,17,10055.15,2024-10-18,1
C127077,East Jessetown,Referral,17,11548.71,2023-09-29,1
C127078,North Noahstad,Social Media,1,214.53,2025-01-05,0
C127079,Lake Debra,Organic,1,96.9,2025-04-08,0
C127080,Lake Roberto,Referral,50,29647.45,2024-01-09,1
C127081,Lisatown,Social Media,15,11518.99,2024-05-05,1
C127082,East Jill,Organic,1,156.51,2023-09-26,0
C127083,East Jessetown,Social Media,1,1227.11,2025-06-18,0
C127084,East Jessetown,Social Media,1,197.45,2024-12-10,0
C127085,East Jill,Paid Search,13,10037.04,2024-05-25,1
C127086,Lake Roberto,Organic,19,12409.72,2023-09-04,1
C127087,North Noahstad,Social Media,1,626.71,2023-07-15,0
C127088,North Noahstad,App Store,1,184.7,2024-06-04,0
C127089,East Jill,Social Media,17,9158.9,2024-04-18,1
C127090,Lake Debra,Organic,3,1456.45,2024-07-02,0
C127091,New Roberttown,App Store,1,1574.12,2024-04-21,0
C127092,North Judithbury,App Store,1,413.01,2025-06-02,0
C127093,Lisatown,Referral,28,14168.97,2024-03-25,1
C127094,Ericmouth,Referral,6,7380.98,2024-04-30,1
C127095,North Judithbury,Paid Search,1,43.72,2025-01-07,0
C127096,Lisatown,Social Media,1,353.64,2024-03-19,0
C127097,North Judithbury,Social Media,1,446.26,2024-09-07,0
C127098,Ericmouth,Social Media,4,5601.64,2024-12-20,1
C127099,North Judithbury,Referral,30,11554.04,2025-04-29,1
C127100,Lake Debra,Organic,1,793.61,2023-07-26,0
C127101,East Jill,Social Media,6,5660.74,2024-10-05,1
C127102,Lake Debra,Social Media,27,12645.95,2024-07-22,1
C127103,Lake Debra,Social Media,0,0.0,,0
C127104,Robinsonshire,Organic,9,4459.33,2025-06-24,1
C127105,Ericmouth,App Store,11,8192.32,2024-01-16,1
C127106,North Noahstad,Social Media,12,4455.48,2025-02-21,1
C127107,East Jessetown,Organic,1,83.26,2024-11-02,0
C127108,North Noahstad,App Store,1,116.76,2024-04-30,0
C127109,Lake Debra,Referral,1,130.77,2024-12-01,0
C127110,East Jill,Organic,1,279.84,2025-01-23,0
C127111,Lisatown,Social Media,1,178.82,2023-08-05,0
C127112,Lake Roberto,Organic,1,54.26,2024-08-09,0
C127113,East Jessetown,Social Media,1,636.25,2023-08-10,0
C127114,Robinsonshire,Social Media,1,962.04,2023-07-24,0
